EMC Raw Data
Generated Date,2025-07-24 11:32:34
141550000.0,99.2308957
142035000.0,103.3142697
142520000.0,102.213722
143005000.0,90.952377
143490000.0,104.0777661
143975000.0,107.3405912
144460000.0,102.1569821
144945000.0,110.1787488
145430000.0,106.6292417
145915000.0,109.1747205
146400000.0,101.9632718
146885000.0,98.4825894
147370000.0,104.0916745
147855000.0,103.1735379
148340000.0,103.4667432
148825000.0,99.1929776
149310000.0,98.2320096
149795000.0,98.7847821
150280000.0,101.7922437
150765000.0,98.39147919999999
151250000.0,103.0083997
151735000.0,110.8449094
152220000.0,103.6077268
152705000.0,106.7096784
153190000.0,100.1388852
153675000.0,102.5617368
154160000.0,87.98897529999999
154645000.0,96.8801953
155130000.0,95.6789472
155615000.0,100.8797605
156100000.0,104.6808469
156585000.0,101.0455014
157070000.0,99.9680936
157555000.0,110.563339
158040000.0,105.7506635
158525000.0,102.3000409
159010000.0,98.17598699999999
159495000.0,108.0488965
159980000.0,96.3510282
160465000.0,100.7520673
160950000.0,106.9244992
161435000.0,102.1833341
161920000.0,103.020004
162405000.0,98.2338102
162890000.0,107.4139859
163375000.0,108.2845456
163860000.0,104.2849271
164345000.0,104.9803846
164830000.0,94.2357862
165315000.0,110.3787763
165800000.0,95.0203397
166285000.0,93.7313916
166770000.0,101.6625287
167255000.0,107.3083493
167740000.0,111.1921918
168225000.0,103.7062223
168710000.0,105.3943097
169195000.0,106.5773618
169680000.0,110.5120237
170165000.0,99.5989148
170650000.0,92.4636991
171135000.0,102.775604
171620000.0,102.8625791
172105000.0,91.7273252
172590000.0,97.9607541
173075000.0,110.184242
173560000.0,96.5820615
174045000.0,97.0323941
174530000.0,104.0108792
175015000.0,83.9861142
175500000.0,106.3714368
175985000.0,102.6523664
176470000.0,110.8842389
176955000.0,105.0979917
177440000.0,109.4699704
177925000.0,84.8434598
178410000.0,108.4545209
178895000.0,87.7162549
179380000.0,100.7851407
179865000.0,105.8550565
180350000.0,105.6746137
180835000.0,102.3030851
181320000.0,108.9407804
181805000.0,109.1191404
182290000.0,97.8103635
182775000.0,89.0253751
183260000.0,95.8621442
183745000.0,101.6922528
184230000.0,103.9688184
184715000.0,104.2437284
185200000.0,105.2590711
185685000.0,108.5058591
186170000.0,104.4499051
186655000.0,102.4159467
187140000.0,104.8288571
187625000.0,105.0342099
188110000.0,109.6307141
188595000.0,100.907356
189080000.0,107.0206601
189565000.0,101.3844068
190050000.0,102.5874784
190535000.0,92.7049024
191020000.0,108.3827817
191505000.0,110.040466
191990000.0,92.5424573
192475000.0,107.0599744
192960000.0,105.5100858
193445000.0,108.0094831
193930000.0,98.6414868
194415000.0,106.5634076
194900000.0,108.233032
195385000.0,93.337425
195870000.0,106.3882749
196355000.0,108.5548322
196840000.0,104.892677
197325000.0,103.9587628
197810000.0,110.01361059999999
198295000.0,107.867439
198780000.0,107.7004392
199265000.0,105.6940381
199750000.0,106.8582761
200235000.0,106.9080579
200720000.0,108.8040464
201205000.0,109.701431
201690000.0,98.6292569
202175000.0,97.8999478
202660000.0,102.5394666
203145000.0,109.4320066
203630000.0,105.0609433
204115000.0,104.2002866
204600000.0,104.4634854
205085000.0,105.7329862
205570000.0,104.8201596
206055000.0,105.6106107
206540000.0,105.0808255
207025000.0,103.2094495
207510000.0,110.1519925
207995000.0,110.4542539
208480000.0,86.1588208
208965000.0,104.2047269
209450000.0,106.276344
209935000.0,99.6950605
210420000.0,96.7686841
210905000.0,95.3438642
211390000.0,109.7118299
211875000.0,101.353851
212360000.0,110.5258252
212845000.0,109.2968747
213330000.0,100.0053937
213815000.0,98.7769773
214300000.0,98.06710029999999
214785000.0,109.1190488
215270000.0,103.9657361
215755000.0,103.7168119
216240000.0,92.5046384
216725000.0,91.1296689
217210000.0,99.4143216
217695000.0,102.384834
218180000.0,96.9540326
218665000.0,102.4886167
219150000.0,108.5594937
219635000.0,102.8398816
220120000.0,113.0915677
220605000.0,95.1559598
221090000.0,102.74568909999999
221575000.0,109.8045194
222060000.0,102.5041272
222545000.0,107.6420056
223030000.0,111.5916822
223515000.0,98.9901197
224000000.0,103.1377942
224485000.0,102.5667646
224970000.0,110.270683
225455000.0,97.15975159999999
225940000.0,98.5364835
226425000.0,105.7438352
226910000.0,105.8805539
227395000.0,107.4587781
227880000.0,99.1639096
228365000.0,106.6173017
228850000.0,100.0055005
229335000.0,108.5974958
229820000.0,103.7188489
230305000.0,99.2873761
230790000.0,102.4786298
231275000.0,106.49113439999999
231760000.0,99.1115644
232245000.0,100.9651487
232730000.0,100.1319425
233215000.0,104.1854245
233700000.0,104.9487455
234185000.0,93.9987027
234670000.0,106.6791837
235155000.0,99.0997769
235640000.0,111.9041288
236125000.0,107.0294339
236610000.0,99.3607633
237095000.0,104.2762601
237580000.0,107.0886991
238065000.0,108.4766004
238550000.0,96.3825605
239035000.0,108.5128781
239520000.0,102.8811261
240005000.0,104.922836
240490000.0,102.0767972
240975000.0,101.8055875
241460000.0,108.5836408
241945000.0,99.8523862
242430000.0,105.5058896
242915000.0,103.7884595
243400000.0,112.0716931
243885000.0,107.7996289
244370000.0,103.3106916
244855000.0,103.372276
245340000.0,105.3684003
245825000.0,107.1436765
246310000.0,109.4791028
246795000.0,108.396568
247280000.0,108.6061246
247765000.0,99.371948
248250000.0,104.7632672
248735000.0,93.3382718
249220000.0,107.5122602
249705000.0,107.9580457
250190000.0,95.28890200000001
250675000.0,96.3171613
251160000.0,108.7897946
251645000.0,104.2718961
252130000.0,106.1008069
252615000.0,111.4797742
253100000.0,106.719299
253585000.0,101.042442
254070000.0,108.5821912
254555000.0,109.76330540000001
255040000.0,95.2868878
255525000.0,101.54586
256010000.0,106.9146955
256495000.0,109.2904966
256980000.0,106.9425962
257465000.0,105.033241
257950000.0,105.5489499
258435000.0,109.6674878
258920000.0,98.2105634
259405000.0,104.1839139
259890000.0,95.941818
260375000.0,106.5945813
260860000.0,102.6169965
261345000.0,97.4113156
261830000.0,99.4903257
262315000.0,109.686279
262800000.0,99.0031888
263285000.0,110.2608258
263770000.0,102.7391965
264255000.0,98.1853177
264740000.0,101.0346372
265225000.0,107.3463819
265710000.0,108.7190549
266195000.0,109.0448911
266680000.0,97.8040769
267165000.0,110.7444837
267650000.0,110.0819623
268135000.0,104.4673154
268620000.0,101.1646573
269105000.0,93.9357602
269590000.0,104.4019773
270075000.0,102.7673642
270560000.0,110.1607282
271045000.0,108.3552701
271530000.0,98.958122
272015000.0,108.2390897
272500000.0,107.0539167
272985000.0,115.1204297
273470000.0,105.8212659
273955000.0,104.7803037
274440000.0,104.8244702
274925000.0,104.8762052
275410000.0,97.1472928
275895000.0,103.5013501
276380000.0,91.0076825
276865000.0,103.7900846
277350000.0,108.2138059
277835000.0,105.8407514
278320000.0,101.4299771
278805000.0,102.4118955
279290000.0,109.328758
279775000.0,105.3834226
280260000.0,109.6923215
280745000.0,93.6927182
281230000.0,106.629791
281715000.0,103.1000669
282200000.0,100.8890073
282685000.0,105.4628904
283170000.0,112.2049024
283655000.0,111.47039
284140000.0,103.6448972
284625000.0,105.0377118
285110000.0,102.0815122
285595000.0,100.9971769
286080000.0,100.9753492
286565000.0,86.7607038
287050000.0,112.4404676
287535000.0,108.0850064
288020000.0,110.2046811
288505000.0,106.0239179
288990000.0,112.7292707
289475000.0,106.5994718
289960000.0,105.5799253
290445000.0,103.1557233
290930000.0,108.4409558
291415000.0,111.3208692
291900000.0,106.720329
292385000.0,110.3049771
292870000.0,107.7014234
293355000.0,108.6365964
293840000.0,106.8485868
294325000.0,102.3322446
294810000.0,93.8709485
295295000.0,106.2961423
295780000.0,93.4409864
296265000.0,109.9750287
296750000.0,107.1138532
297235000.0,96.187042
297720000.0,103.6364972
298205000.0,105.6923291
298690000.0,105.593826
299175000.0,105.5105741
299660000.0,106.2413251
300145000.0,106.4247357
300630000.0,109.3247525
301115000.0,99.7472379
301600000.0,105.1547315
302085000.0,104.8458707
302570000.0,109.3115384
303055000.0,106.1367871
303540000.0,106.5247419
304025000.0,98.3037946
304510000.0,107.2357251
304995000.0,104.4704053
305480000.0,106.2819135
305965000.0,92.4271543
306450000.0,96.6195295
306935000.0,108.3700254
307420000.0,111.8027951
307905000.0,107.2854688
308390000.0,102.7288282
308875000.0,112.3966367
309360000.0,102.0070569
309845000.0,108.7747876
310330000.0,108.4934842
310815000.0,109.3116605
311300000.0,104.0878369
311785000.0,100.9939878
312270000.0,100.2737271
312755000.0,109.0616452
313240000.0,101.7010495
313725000.0,99.5449903
314210000.0,106.3077008
314695000.0,105.0124967
315180000.0,97.2280271
315665000.0,90.0439145
316150000.0,106.630821
316635000.0,112.863281
317120000.0,103.3978727
317605000.0,96.2756345
318090000.0,106.147598
318575000.0,108.5835797
319060000.0,108.0723111
319545000.0,99.9711759
320030000.0,102.8696515
320515000.0,101.8846738
321000000.0,103.7462461
321485000.0,112.7668225
321970000.0,105.6639783
322455000.0,100.5686719
322940000.0,105.2754285
323425000.0,97.5166471
323910000.0,113.3457257
324395000.0,100.7462995
324880000.0,91.5667264
325365000.0,101.5867078
325850000.0,89.36419649999999
326335000.0,104.0830381
326820000.0,106.6183011
327305000.0,106.4252164
327790000.0,99.7155454
328275000.0,104.7808301
328760000.0,105.5509412
329245000.0,113.9089505
329730000.0,105.672569
330215000.0,107.1912
330700000.0,101.1106488
331185000.0,107.7112729
331670000.0,106.0961606
332155000.0,87.9611127
332640000.0,106.0877912
333125000.0,104.7998654
333610000.0,109.8931119
334095000.0,108.1115949
334580000.0,102.7279584
335065000.0,98.8512342
335550000.0,107.2564313
336035000.0,99.2885739
336520000.0,106.0131909
337005000.0,110.610008
337490000.0,108.5709989
337975000.0,103.8804395
338460000.0,105.7199857
338945000.0,97.073219
339430000.0,92.7870099
339915000.0,101.340492
340400000.0,109.1568143
340885000.0,108.2814939
341370000.0,102.5700605
341855000.0,107.2557523
342340000.0,110.6734006
342825000.0,104.9781034
343310000.0,106.9774701
343795000.0,105.5471418
344280000.0,85.4455258
344765000.0,108.6696851
345250000.0,108.7682416
345735000.0,103.8974454
346220000.0,106.6595075
346705000.0,110.3597791
347190000.0,112.8838117
347675000.0,90.0961682
348160000.0,108.4572446
348645000.0,101.95668
349130000.0,102.5116269
349615000.0,108.7671201
350100000.0,105.6914441
350585000.0,98.883888
351070000.0,109.8643033
351555000.0,100.8936383
352040000.0,111.3364255
352525000.0,105.0158765
353010000.0,105.9872434
353495000.0,111.3967816
353980000.0,107.4245679
354465000.0,98.790054
354950000.0,99.677406
355435000.0,109.8747708
355920000.0,105.9042585
356405000.0,88.2481
356890000.0,100.7211454
357375000.0,89.803703
357860000.0,94.2144467
358345000.0,107.5396878
358830000.0,92.9186551
359315000.0,92.0129773
359800000.0,107.9942777
360285000.0,111.9294965
360770000.0,93.478935
361255000.0,112.2433011
361740000.0,97.7565992
362225000.0,104.6441419
362710000.0,99.5023267
363195000.0,110.2177274
363680000.0,103.9110562
364165000.0,91.0793836
364650000.0,106.4483869
365135000.0,105.1051557
365620000.0,114.4480741
366105000.0,99.7721402
366590000.0,98.9222409
367075000.0,102.1834943
367560000.0,106.627731
368045000.0,101.2666928
368530000.0,107.5416257
369015000.0,104.8811338
369500000.0,92.6344068
369985000.0,111.1478574
370470000.0,99.6539609
370955000.0,108.395065
371440000.0,97.4767301
371925000.0,108.7917325
372410000.0,103.8425214
372895000.0,98.8840177
373380000.0,98.9185636
373865000.0,108.3890531
374350000.0,107.733772
374835000.0,101.876724
375320000.0,104.9383542
375805000.0,107.1029431
376290000.0,106.2374265
376775000.0,96.3424909
377260000.0,93.2942044
377745000.0,103.4630887
378230000.0,107.1090543
378715000.0,111.2657544
379200000.0,98.166702
379685000.0,104.4431302
380170000.0,108.5825727
380655000.0,102.7694852
381140000.0,97.0731809
381625000.0,102.5508725
382110000.0,107.6040265
382595000.0,108.1665723
383080000.0,106.1197202
383565000.0,103.3719098
384050000.0,95.5624463
384535000.0,106.7468183
385020000.0,105.8734662
385505000.0,99.6590726
385990000.0,97.6689298
386475000.0,106.8257138
386960000.0,96.4921262
387445000.0,104.1810224
387930000.0,108.1716611
388415000.0,103.8697202
388900000.0,105.0345609
389385000.0,106.9018857
389870000.0,99.7969052
390355000.0,104.1134412
390840000.0,103.6745603
391325000.0,98.9086911
391810000.0,107.9818647
392295000.0,110.2637632
392780000.0,105.7437894
393265000.0,94.9154203
393750000.0,109.6494138
394235000.0,110.0926664
394720000.0,105.4810407
395205000.0,103.2104566
395690000.0,110.7818982
396175000.0,103.3555066
396660000.0,98.8057172
397145000.0,108.9630811
397630000.0,109.0423123
398115000.0,108.6527555
398600000.0,110.2528379
399085000.0,105.8588712
399570000.0,104.4912336
400055000.0,108.671623
400540000.0,103.4178998
401025000.0,93.0083005
401510000.0,109.6307904
401995000.0,96.8597943
402480000.0,95.0922238
402965000.0,111.4062421
403450000.0,107.3889844
403935000.0,110.29026
404420000.0,101.1892392
404905000.0,108.2745435
405390000.0,110.2228162
405875000.0,105.3208921
406360000.0,107.5835034
406845000.0,103.63847319999999
407330000.0,108.3631284
407815000.0,106.0523069
408300000.0,98.51192449999999
408785000.0,103.9689939
409270000.0,94.0225446
409755000.0,79.5345914
410240000.0,101.5997007
410725000.0,109.8538282
411210000.0,108.57491279999999
411695000.0,110.4337995
412180000.0,111.242706
412665000.0,108.3307645
413150000.0,106.7006909
413635000.0,110.3893888
414120000.0,100.3298566
414605000.0,97.6610791
415090000.0,98.5945356
415575000.0,103.992706
416060000.0,110.4742581
416545000.0,106.2764356
417030000.0,110.1018445
417515000.0,109.4577329
418000000.0,102.8162992
418485000.0,103.3737027
418970000.0,101.4669263
419455000.0,102.6388776
419940000.0,107.2661359
420425000.0,106.6216886
420910000.0,105.518295
421395000.0,106.6830442
421880000.0,98.5942609
422365000.0,90.80577819999999
422850000.0,102.3185498
423335000.0,91.7716291
423820000.0,94.0836103
424305000.0,105.2596051
424790000.0,106.4596097
425275000.0,96.02128569999999
425760000.0,95.920036
426245000.0,105.3624951
426730000.0,109.8298566
427215000.0,105.8415219
427700000.0,107.1271894
428185000.0,104.9008252
428670000.0,93.9585187
429155000.0,96.5389325
429640000.0,105.4554059
430125000.0,99.1331327
430610000.0,108.3892896
431095000.0,103.9416043
431580000.0,105.8253553
432065000.0,83.3251187
432550000.0,114.4512174
433035000.0,107.0688626
433520000.0,98.86219
434005000.0,97.2814252
434490000.0,103.8337247
434975000.0,99.1955564
435460000.0,103.4011533
435945000.0,108.2792661
436430000.0,99.0430753
436915000.0,106.1362683
437400000.0,112.9350125
437885000.0,100.6859128
438370000.0,98.9701917
438855000.0,101.0677106
439340000.0,104.0653989
439825000.0,105.2174298
440310000.0,100.9643018
440795000.0,110.4892347
441280000.0,109.6256559
441765000.0,106.5646741
442250000.0,110.9776227
442735000.0,109.2761151
443220000.0,111.1928098
443705000.0,107.3655393
444190000.0,99.3141248
444675000.0,108.0230024
445160000.0,105.6325452
445645000.0,101.718498
446130000.0,106.1046826
446615000.0,105.2386167
447100000.0,107.1088712
447585000.0,95.50080080000001
448070000.0,99.8318784
448555000.0,99.3788602
449040000.0,107.4208066
449525000.0,109.2516172
450010000.0,108.3615186
450495000.0,88.1138379
450980000.0,103.2444837
451465000.0,114.0835187
451950000.0,104.5455167
452435000.0,108.2713239
452920000.0,103.6332776
453405000.0,108.5618131
453890000.0,107.8964307
454375000.0,108.1788098
454860000.0,106.1536176
455345000.0,98.5048444
455830000.0,100.79009980000001
456315000.0,104.1689069
456800000.0,109.0559995
457285000.0,108.5383222
457770000.0,104.3688581
458255000.0,108.5554807
458740000.0,99.0847852
459225000.0,110.9958417
459710000.0,91.927284
460195000.0,105.33145880000001
460680000.0,106.1102979
461165000.0,102.4914395
461650000.0,101.8707196
462135000.0,100.1562955
462620000.0,101.9449536
463105000.0,113.1058957
463590000.0,99.7462842
464075000.0,101.4506909
464560000.0,98.7158963
465045000.0,106.1830823
465530000.0,98.9379346
466015000.0,110.2421643
466500000.0,103.6662061
466985000.0,105.9418409
467470000.0,100.0701367
467955000.0,109.5924451
468440000.0,94.6211545
468925000.0,100.7868573
469410000.0,77.992172
469895000.0,111.0860517
470380000.0,108.1033017
470865000.0,102.4363858
471350000.0,106.3979032
471835000.0,109.6164395
472320000.0,96.4131009
472805000.0,106.3082425
473290000.0,108.3203122
473775000.0,98.8398893
474260000.0,109.5743177
474745000.0,103.1718518
475230000.0,107.7408902
475715000.0,110.7190778
476200000.0,110.2913358
476685000.0,107.2798001
477170000.0,104.0807263
477655000.0,112.7436444
478140000.0,103.1576383
478625000.0,93.9659421
479110000.0,104.5131757
479595000.0,107.8833081
480080000.0,101.8789823
480565000.0,107.641464
481050000.0,105.6249082
481535000.0,110.1105497
482020000.0,104.3032071
482505000.0,102.2286679
482990000.0,100.5711438
483475000.0,97.6735074
483960000.0,105.8174131
484445000.0,106.4089429
484930000.0,105.8300931
485415000.0,103.4710004
485900000.0,101.6139295
486385000.0,105.821594
486870000.0,104.2245175
487355000.0,113.5140149
487840000.0,109.5345685
488325000.0,103.3056562
488810000.0,101.4061048
489295000.0,108.1861188
489780000.0,108.9516446
490265000.0,110.5982587
490750000.0,102.6126783
491235000.0,109.7668531
491720000.0,106.1456983
492205000.0,111.2558362
492690000.0,103.7372968
493175000.0,112.9997785
493660000.0,95.233032
494145000.0,104.479057
494630000.0,109.039253
495115000.0,108.66526
495600000.0,102.7294538
496085000.0,111.6436994
496570000.0,105.185951
497055000.0,99.1819684
497540000.0,103.5619352
498025000.0,98.9634244
498510000.0,106.4663236
498995000.0,108.9147336
499480000.0,102.8890912
499965000.0,93.3338163
500450000.0,101.2652738
500935000.0,99.5983121
501420000.0,111.9170072
501905000.0,108.9495771
502390000.0,106.0705411
502875000.0,99.0652997
503360000.0,94.465492
503845000.0,108.1856
504330000.0,105.0899732
504815000.0,105.4609906
505300000.0,110.150604
505785000.0,108.2594449
506270000.0,105.5801999
506755000.0,90.9158322
507240000.0,110.7098996
507725000.0,102.1425168
508210000.0,99.5136182
508695000.0,103.4577939
509180000.0,108.9118192
509665000.0,101.1110456
510150000.0,96.11287659999999
510635000.0,105.7618482
511120000.0,110.342674
511605000.0,106.1862485
512090000.0,103.6081388
512575000.0,102.7830121
513060000.0,105.3260572
513545000.0,106.7054746
514030000.0,94.0637967
514515000.0,95.8959958
515000000.0,105.8397748
515485000.0,111.1612012
515970000.0,109.6427228
516455000.0,95.0501325
516940000.0,105.983833
517425000.0,104.7710263
517910000.0,107.8172528
518395000.0,102.90258
518880000.0,104.6468503
519365000.0,113.3691098
519850000.0,107.3314969
520335000.0,103.9457013
520820000.0,104.3290021
521305000.0,103.6967923
521790000.0,109.5292661
522275000.0,95.54512
522760000.0,104.6331861
523245000.0,107.7996671
523730000.0,101.2433545
524215000.0,98.1866071
524700000.0,104.1930768
525185000.0,110.749748
525670000.0,110.5977857
526155000.0,105.3365781
526640000.0,97.045799
527125000.0,103.4064099
527610000.0,99.511131
528095000.0,98.1837232
528580000.0,112.4747083
529065000.0,105.55253569999999
529550000.0,104.505737
530035000.0,102.6519086
530520000.0,113.6762387
531005000.0,94.1381299
531490000.0,105.3804547
531975000.0,111.7833631
532460000.0,105.624191
532945000.0,108.8968579
533430000.0,106.6707837
533915000.0,88.3569867
534400000.0,103.0110166
534885000.0,100.7380674
535370000.0,100.4576261
535855000.0,110.1506803
536340000.0,105.6756894
536825000.0,101.5613477
537310000.0,105.1237561
537795000.0,109.1248014
538280000.0,98.139961
538765000.0,107.860008
539250000.0,105.4935605
539735000.0,97.4781568
540220000.0,103.1635205
540705000.0,102.479347
541190000.0,104.7334592
541675000.0,100.949722
542160000.0,88.4339139
542645000.0,100.2442166
543130000.0,110.7595212
543615000.0,106.0883939
544100000.0,106.0039289
544585000.0,115.7631986
545070000.0,103.7523648
545555000.0,107.8777845
546040000.0,103.9816358
546525000.0,103.5859143
547010000.0,106.1699369
547495000.0,98.7510068
547980000.0,107.7829358
548465000.0,109.040756
548950000.0,109.0202634
549435000.0,99.64382140000001
549920000.0,94.8451993
550405000.0,98.44041419999999
550890000.0,106.4696347
551375000.0,103.5875013
551860000.0,113.7893445
552345000.0,97.7857968
552830000.0,108.8335187
553315000.0,111.410484
553800000.0,109.6561505
554285000.0,102.4032972
554770000.0,104.2221067
555255000.0,108.7532117
555740000.0,103.1932599
556225000.0,95.4572446
556710000.0,94.7534558
557195000.0,92.9776609
557680000.0,98.0900647
558165000.0,109.1087644
558650000.0,104.6783673
559135000.0,105.3398587
559620000.0,92.461662
560105000.0,110.7131345
560590000.0,108.2493055
561075000.0,100.765022
561560000.0,100.0257795
562045000.0,102.5061872
562530000.0,105.8393705
563015000.0,105.9561231
563500000.0,111.0884397
563985000.0,110.9763791
564470000.0,107.9854428
564955000.0,103.5380017
565440000.0,103.817352
565925000.0,105.2945859
566410000.0,104.1805722
566895000.0,106.974571
567380000.0,107.7858274
567865000.0,98.3023374
568350000.0,106.1627729
568835000.0,98.4813535
569320000.0,97.5392682
569805000.0,107.069122
570290000.0,104.8971555
570775000.0,100.3073957
571260000.0,105.2223737
571745000.0,103.5830915
572230000.0,110.4230191
572715000.0,108.8762281
573200000.0,105.8358533
573685000.0,101.6103971
574170000.0,110.9439847
574655000.0,109.0656659
575140000.0,99.3157727
575625000.0,108.9062726
576110000.0,105.2137982
576595000.0,100.41228459999999
577080000.0,101.9861829
577565000.0,101.2762448
578050000.0,102.5544049
578535000.0,105.3506009
579020000.0,94.1996457
579505000.0,107.2670285
579990000.0,103.34694640000001
580475000.0,110.4527127
580960000.0,107.834541
581445000.0,108.6282041
581930000.0,107.8919904
582415000.0,90.88950320000001
582900000.0,96.4511335
583385000.0,102.0681073
583870000.0,109.1085126
584355000.0,112.6501615
584840000.0,107.6403882
585325000.0,96.1841809
585810000.0,112.4545209
586295000.0,102.5302961
586780000.0,87.3801801
587265000.0,106.6654126
587750000.0,102.7283933
588235000.0,89.8409726
588720000.0,107.6708066
589205000.0,107.9233014
589690000.0,111.9080579
590175000.0,107.7755811
590660000.0,109.4625699
591145000.0,102.5256345
591630000.0,96.3877332
592115000.0,103.5457761
